カード名,R,型番,エキスパンション,21-01-30,21-01-31,21-02-01,21-02-02,21-02-03,21-02-04,21-02-05,21-02-06,21-02-07,21-02-08,21-02-09
チャンピオンズフェスティバル,P,SM-P,PROMO※WORLDS17,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000,15000,15000
チャンピオンズフェスティバル,P,SM-P,PROMO※WORLDS18,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,15000,15000,15000
テンガン山,UR,069/054,SM9b,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
トキワの森,U,091/095,SM9,100.0,100.0,80.0,50.0,50.0,50.0,50.0,50.0,50,50,80
トキワの森,UR,068/054,SM10b,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800,1800,1800
トキワの森,_,165/173,SM12a,100.0,100.0,80.0,50.0,50.0,50.0,50.0,50.0,50,50,80
ヒートファクトリー◆,PR,093/095,SM8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ヒートファクトリー◆,PR,166/173,SM12a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ブラックマーケット◆,PR,052/052,SM8a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
ブラックマーケット◆,PR,167/173,SM12a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
プレイヤーズセレモニー,P,248/SM-P,PROMO,65000.0,65000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000.0,70000,70000,70000
プレイヤーズセレモニー,P,398/SM-P,PROMO,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000.0,20000,20000,20000
ポケモンけんきゅうじょ,U,089/094,SM11,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
まどろみの森,U,088/094,SM11,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
無人発電所,U,050/054,SM9b,150.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120,120,150
無人発電所,UR,075/049,SM11b,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,500,500
ライフフォレスト◆,PR,050/050,SM7b,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10,10,10
ライフフォレスト◆,PR,168/173,SM12a,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10,10,10
ワンダーラビリンス◆,PR,145/150,SM8b,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ワンダーラビリンス◆,PR,169/173,SM12a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
基本悪エネルギー,UR,066/049,SM2+,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,15000.0,15000.0,15000,15000,15000
基本悪エネルギー,SR,208/173,SM12a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
基本悪エネルギー,P,083/S-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
基本悪エネルギー,P,096/S-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
基本雷エネルギー,UR,062/050,SM2K,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,12000.0,12000,12000,12000
基本雷エネルギー,SR,205/173,SM12a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
基本雷エネルギー,P,093/S-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
基本草エネルギー,UR,068/051,SM1+,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,11000.0,11000.0,11000,11000,11000
基本草エネルギー,SR,202/173,SM12a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
基本草エネルギー,P,090/S-P,PROMO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
基本超エネルギー,UR,073/060,SM1M,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0,11000.0,11000.0,11000,11000,11000
基本超エネルギー,SR,206/173,SM12a,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
基本超エネルギー,P,094/S-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
基本闘エネルギー,UR,062/050,SM2L,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000,13000,13000
基本闘エネルギー,SR,207/173,SM12a,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
基本闘エネルギー,P,095/S-P,PROMO,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
基本鋼エネルギー,UR,073/060,SM1S,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,12000.0,12000,12000,12000
基本鋼エネルギー,UR,062/050,SM4S,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,12000.0,12000,12000,12000
基本鋼エネルギー,SR,209/173,SM12a,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
基本鋼エネルギー,P,097/S-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
基本フェアリーエネルギー,SR,210/173,SM12a,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,100,100
基本フェアリーエネルギー,P,098/S-P,PROMO,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
基本炎エネルギー,UR,064/051,SM3H,15000.0,15000.0,15000.0,15000.0,15000.0,15000.0,18000.0,18000.0,18000,18000,18000
基本炎エネルギー,SR,203/173,SM12a,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
基本炎エネルギー,P,091/S-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
基本水エネルギー,UR,062/050,SM4A,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,18000.0,18000.0,18000,18000,18000
基本水エネルギー,SR,204/173,SM12a,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350.0,350,350,350
基本水エネルギー,P,092/S-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
アロマ草エネルギー,U,074/076,s3a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
ウィークガードエネルギー,UR,115/094,SM11,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
ウォッシュ水エネルギー,U,099/100,s4,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,10,10
オーロラエネルギー,U,060/060,S1H,50.0,50.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,50
オーロラエネルギー,_,187/190,s4a,50.0,50.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,50
オーロラエネルギー,M,187/190,s4a,50.0,50.0,80.0,80.0,80.0,80.0,80.0,80.0,80,80,50
カウンターエネルギー,UR,061/050,SM4A,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500,500,500
キャプチャーエネルギー,U,096/096,S2,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
キャプチャーエネルギー,UR,119/100,s3,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400,2400,2400
キャプチャーエネルギー,_,188/190,s4a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
キャプチャーエネルギー,M,188/190,s4a,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
コーティング鋼エネルギー,U,100/100,s4,100.0,120.0,120.0,150.0,150.0,180.0,180.0,180.0,180,180,200
ストーン闘エネルギー,U,075/076,s3a,250.0,220.0,220.0,220.0,250.0,250.0,250.0,250.0,250,200,200
スピード雷エネルギー,U,094/096,S2,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,10
スピード雷エネルギー,P,049/S-P,PROMO,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,10
スピード雷エネルギー,_,184/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,10
スピード雷エネルギー,M,184/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,10
ダブル無色エネルギー,UR,067/051,SM1+,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000,7000,7000
超ブーストエネルギー◆,PR,065/066,SM5M,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
超ブーストエネルギー◆,PR,170/173,SM12a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ツインエネルギー,U,070/070,s1a,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,5
ツインエネルギー,UR,086/070,s1a,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500,3500,3500
ツインエネルギー,U,076/076,s3a,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,5
ツインエネルギー,_,127/127,SD,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,5
ツインエネルギー,_,189/190,s4a,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,5
ツインエネルギー,M,189/190,s4a,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,5
トリプル加速エネルギー,U,091/095,SM10,100.0,100.0,120.0,100.0,100.0,100.0,100.0,120.0,120,120,120
トリプル加速エネルギー,UR,116/095,SM10,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400.0,1400,1200,1200
トリプル加速エネルギー,_,171/173,SM12a,100.0,100.0,120.0,100.0,100.0,100.0,100.0,120.0,120,120,120
トリプル加速エネルギー,_,024/024,SB,100.0,100.0,120.0,100.0,100.0,100.0,100.0,120.0,120,120,120
トリプル加速エネルギー,M,171/173,SM12a,100.0,100.0,120.0,100.0,100.0,100.0,100.0,120.0,120,120,120
ドローエネルギー,UR,080/064,SM11a,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
ハイド悪エネルギー,U,099/100,s3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,10,10
ハイド悪エネルギー,_,186/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,10,10
ハイド悪エネルギー,M,186/190,s4a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,10,10
ハイド悪エネルギー,P,154/S-P,PROMO,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,10,10
パワフル無色エネルギー,U,100/100,s3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
パワフル無色エネルギー,_,190/190,s4a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
パワフル無色エネルギー,M,190/190,s4a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ビーストエネルギー◆,PR,048/050,SM5+,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ビーストエネルギー◆,PR,147/150,SM8b,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ビーストエネルギー◆,PR,172/173,SM12a,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ヒート炎エネルギー,U,070/070,s2a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
ヒート炎エネルギー,_,183/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
ヒート炎エネルギー,M,183/190,s4a,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
ホラー超エネルギー,U,095/096,S2,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10,10,10
ホラー超エネルギー,_,185/190,s4a,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10,10,10
ホラー超エネルギー,M,185/190,s4a,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10,10,10
ユニットエネルギー雷超鋼,UR,078/066,SM5M,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ユニットエネルギー草炎水,UR,078/066,SM5S,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ユニットエネルギー闘悪妖,UR,110/094,SM6,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
リサイクルエネルギー,U,050/054,SM10b,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
リサイクルエネルギー,UR,069/054,SM10b,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900.0,900,900,900
リサイクルエネルギー,_,173/173,SM12a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
リサイクルエネルギー,M,173/173,SM12a,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
レインボーエネルギー,UR,086/066,SM6b,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000,2000,2000
ワープエネルギー,U,072/072,SM3+,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ワープエネルギー,UR,061/050,SM4S,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300,300,300
ダブルドラゴンエネルギー,プロモーション,171/171,BESTXY,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ダブルドラゴンエネルギー,プロモーション,XY-P,PROMO,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
ダブルドラゴンエネルギー,プロモーション,XY-P,PROMO,300.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,150
イオルブV,SR,101/100,s4,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
アーマーガアV,RR,055/070,s5R,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,150,120
アーマーガアVMAX,RRR,056/070,s5R,150.0,150.0,150.0,150.0,100.0,100.0,100.0,100.0,150,150,120
アーマーガアV,SR,078/070,s5R,650.0,650.0,650.0,600.0,600.0,600.0,600.0,600.0,600,600,600
アーマーガアVMAX,HR,085/070,s5R,850.0,850.0,800.0,800.0,800.0,800.0,800.0,800.0,800,800,800
アップリューV,RR,007/070,s5I,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
アップリューVMAX,RRR,008/070,s5I,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
アップリューV,SR,071/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
アップリューVMAX,HR,082/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
イオルブ,R,038/070,s5R,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
いちげきウーラオスV,RR,036/070,s5I,450.0,400.0,400.0,350.0,350.0,350.0,350.0,350.0,400,350,300
いちげきウーラオスVMAX,RRR,037/070,s5I,500.0,450.0,420.0,400.0,400.0,400.0,350.0,350.0,400,400,350
いちげきウーラオスV,_,006/033,sF,250.0,250.0,250.0,250.0,250.0,150.0,150.0,150.0,150,150,50
いちげきウーラオスV,SR,074/070,s5I,1000.0,1000.0,1000.0,1000.0,1000.0,900.0,900.0,900.0,900,900,900
いちげきウーラオスV,SR,075/070,s5I,3500.0,3850.0,3500.0,3500.0,3500.0,3200.0,3200.0,3200.0,3200,3200,3000
いちげきウーラオスVMAX,HR,084/070,s5I,2500.0,2350.0,2250.0,2250.0,2250.0,2100.0,2100.0,2100.0,2100,2100,2100
いちげきウーラオスVMAX,HR,085/070,s5I,16500.0,16000.0,16000.0,17000.0,17000.0,17000.0,16000.0,16000.0,16000,15000,14000
エンニュート,U,014/070,s5I,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
エンペルトV,RR,026/070,s5R,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
エンペルトV,SR,073/070,s5R,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450,450,450
エンペルトV,SR,074/070,s5R,2800.0,2800.0,2800.0,2700.0,2700.0,2700.0,2700.0,2700.0,2700,2700,2850
オクタン,R,023/070,s5R,30.0,30.0,30.0,30.0,30.0,50.0,50.0,50.0,50,50,30
オクタン,UR,089/070,s5R,2500.0,2650.0,2650.0,2500.0,2400.0,2650.0,2650.0,2550.0,2550,2400,2400
カプ・コケコV,RR,017/070,s5I,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
カプ・コケコVMAX,RRR,018/070,s5I,50.0,50.0,50.0,30.0,30.0,30.0,30.0,30.0,30,50,50
カプ・コケコV,SR,072/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
カプ・コケコVMAX,HR,083/070,s5I,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450.0,450,450,450
キングドラ,R,019/070,s5R,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,30
コロトックV,RR,004/070,s5R,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
コロトックV,SR,071/070,s5R,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
デデンネGX,_,005/033,sF,700.0,700.0,700.0,700.0,700.0,700.0,700.0,750.0,800,800,800
デルビル,C,044/070,s5I,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
ドータクン,R,050/070,s5I,200.0,200.0,200.0,150.0,200.0,250.0,250.0,150.0,150,150,100
ネクロズマV,RR,036/070,s5R,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ネクロズマV,SR,075/070,s5R,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バンギラスV,RR,046/070,s5I,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
バンギラスV,SR,076/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
バンギラスV,SR,077/070,s5I,4000.0,4200.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000,3800,3800
ビクティニV,RR,012/070,s5R,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ビクティニVMAX,RRR,013/070,s5R,30.0,30.0,50.0,50.0,50.0,50.0,50.0,50.0,50,50,30
ビクティニV,SR,072/070,s5R,400.0,400.0,400.0,400.0,400.0,450.0,450.0,450.0,450,450,450
ビクティニVMAX,HR,082/070,s5R,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600,600,600
ヘルガー,R,045/070,s5I,400.0,350.0,350.0,300.0,300.0,300.0,300.0,250.0,300,250,250
ヘルガー,UR,089/070,s5I,5500.0,5500.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000,4800,4800
マルマイン,_,004/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ミミッキュV,RR,027/070,s5I,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ミミッキュV,SR,073/070,s5I,500.0,500.0,550.0,550.0,550.0,600.0,600.0,600.0,600,600,600
ムーランドV,RR,059/070,s5I,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ムーランドV,SR,078/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
モスノウ,_,002/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,10,10
れんげきウーラオスV,RR,050/070,s5R,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150,100,100
れんげきウーラオスVMAX,RRR,051/070,s5R,250.0,250.0,250.0,250.0,250.0,300.0,300.0,300.0,320,300,300
れんげきウーラオスV,_,007/033,sF,250.0,250.0,250.0,250.0,250.0,150.0,150.0,150.0,150,150,50
れんげきウーラオスV,SR,076/070,s5R,700.0,700.0,700.0,650.0,650.0,650.0,650.0,650.0,650,650,650
れんげきウーラオスV,SR,077/070,s5R,2700.0,2700.0,2500.0,2650.0,2650.0,2650.0,2650.0,2650.0,2650,2650,2650
れんげきウーラオスVMAX,HR,083/070,s5R,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800,1800,1800
れんげきウーラオスVMAX,HR,084/070,s5R,16500.0,15000.0,14000.0,13000.0,13000.0,15000.0,16000.0,16000.0,16000,16000,15000
コルニの気合,U,066/070,s5R,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
コルニの気合,SR,079/070,s5R,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
コルニの気合,HR,086/070,s5R,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
シバ,SR,079/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
シバ,HR,086/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
フヨウ,U,067/070,s5I,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
フヨウ,SR,080/070,s5I,2750.0,2750.0,2700.0,2700.0,2800.0,3000.0,3000.0,3000.0,3200,3350,3200
フヨウ,HR,087/070,s5I,1750.0,1650.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1850,1700,1700
ボスの指令/サカキ,_,020/033,sF,550.0,550.0,550.0,550.0,500.0,500.0,500.0,500.0,600,600,600
マスタードいちげきのかた,SR,081/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
マスタードいちげきのかた,HR,088/070,s5I,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
マスタードれんげきのかた,SR,080/070,s5R,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
マスタードれんげきのかた,HR,087/070,s5R,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400,400,400
モミ,U,068/070,s5R,30.0,10.0,10.0,30.0,30.0,10.0,10.0,10.0,30,30,10
モミ,SR,081/070,s5R,3450.0,3450.0,3500.0,3500.0,3500.0,4200.0,4350.0,4250.0,4000,3800,3650
モミ,HR,088/070,s5R,2000.0,2000.0,1900.0,1850.0,1850.0,2000.0,2000.0,2000.0,2000,2000,2000
溶接工,_,023/033,sF,150.0,150.0,100.0,100.0,100.0,100.0,100.0,100.0,150,150,150
あなぬけのヒモ,U,061/070,s5I,30.0,30.0,30.0,30.0,50.0,50.0,50.0,50.0,50,80,50
うねりの扇,U,061/070,s5R,30.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,50,50,10
学習装置,U,065/070,s5I,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10.0,10,10,5
学習装置,UR,090/070,s5I,1500.0,1650.0,1400.0,1250.0,1250.0,1200.0,1200.0,1000.0,1000,1000,1000
活力の壺,U,062/070,s5I,10.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,10,5
クイックボール,_,008/033,sF,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
しんかのおこう,_,009/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ターボパッチ,_,010/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ツールスクラッパー,_,011/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,10,10
ふうせん,_,017/033,sF,50.0,50.0,50.0,50.0,30.0,30.0,30.0,30.0,50,50,50
ふつうのつりざお,_,013/033,sF,5.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30,30,30
ポケモン通信,_,015/033,sF,300.0,350.0,250.0,250.0,250.0,250.0,250.0,250.0,300,300,300
メタルソーサー,_,016/033,sF,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,5,5
レベルボール,U,063/070,s5R,100.0,100.0,150.0,100.0,120.0,150.0,100.0,100.0,150,150,100
レベルボール,UR,090/070,s5R,6650.0,6500.0,5800.0,5800.0,5550.0,6000.0,6000.0,5800.0,5800,5200,5200
あくの塔,U,069/070,s5I,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10,10,10
格闘道場,_,024/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
いちげきエネルギー,U,070/070,s5I,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,10
いちげきエネルギー,_,030/033,sF,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,30,10
いちげきエネルギー,UR,091/070,s5I,6000.0,6000.0,6000.0,6000.0,5000.0,5600.0,5600.0,5600.0,5600,5000,4500
キャプチャーエネルギー,_,031/033,sF,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,80,80,80
ストーン闘エネルギー,_,028/033,sF,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250,200,200
ツインエネルギー,_,032/033,sF,5.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30,10,5
パワフル無色エネルギー,_,029/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5
ホラー超エネルギー,_,027/033,sF,5.0,5.0,5.0,5.0,5.0,5.0,10.0,10.0,10,10,10
れんげきエネルギー,U,070/070,s5R,10.0,10.0,30.0,30.0,30.0,10.0,10.0,10.0,10,10,10
れんげきエネルギー,_,033/033,sF,10.0,10.0,30.0,30.0,30.0,10.0,10.0,10.0,10,10,10
れんげきエネルギー,UR,091/070,s5R,4650.0,4500.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000,3800,3600
カビゴン,P,156/S-P,PROMO,,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
コルニの気合い,U,066/070,s5R,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,10,5,5
コルニの気合い,SR,079/070,s5R,,5350.0,5000.0,5000.0,5200.0,5600.0,5400.0,5600.0,5600,5600,5600
コルニの気合い,HR,086/070,s5R,,2750.0,2700.0,2700.0,2700.0,2850.0,2700.0,2700.0,2700,2700,2700
カイロスGX,_,005/051,SML,,,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
プクリンGX,_,032/051,SML,,,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ライチュウGX,_,019/051,SML,,,50.0,50.0,50.0,50.0,50.0,50.0,50,50,50
ピカチュウ,P,003/SM-P,PROMO,,,,900.0,900.0,900.0,900.0,900.0,900,900,900
ピカチュウ,プロモーション,262/SM-P,PROMO,,,,1000.0,1000.0,1000.0,1000.0,1000.0,1000,1000,1000
ピカチュウ,P,108/SM-P,PROMO,,,,900.0,900.0,900.0,900.0,900.0,800,800,800
ピカチュウ,プロモーション,200/SM-P,PROMO,,,,800.0,800.0,800.0,800.0,800.0,800,800,800
ピカチュウ,プロモーション,242/SM-P,PROMO,,,,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500,1500
ピカチュウ,プロモーション,307/SM-P,PROMO,,,,1200.0,1200.0,1200.0,1200.0,1200.0,1200,1200,1200
アセロラ,P,223/SM-P,PROMO,,,,100.0,100.0,100.0,100.0,100.0,100,100,100
かんこうきゃく,P,308/SM-P,PROMO,,,,300.0,300.0,300.0,300.0,300.0,300,300,300
サカキの追放,U,085/095,SM10,,,,5.0,5.0,5.0,5.0,5.0,5,5,5
サカキの追放,_,151/173,SM12a,,,,5.0,5.0,5.0,5.0,5.0,5,5,5
サカキの追放,M,151/173,SM12a,,,,5.0,5.0,5.0,5.0,5.0,5,5,5
タケシのガッツ,SR,100/087,CP6,,,,,,6000.0,6000.0,6000.0,6000,6000,6000
アーゴヨン&アクジキングGX,RR,066/095,SM12,,,,,,,30.0,30.0,30,30,30
アローラキュウコンGX,RR,025/050,SM7b,,,,,,,,,10,10,10
